id,name,followers_count,followed_by,register_date,link
1270664634735812608,Kento Inami,22,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/kidponga, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/ceterispar1bus, https://x.com/n4motto, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat",2020-06-10 10:30:36+00:00,https://x.com/i/user/1270664634735812608
1052387222635212801,yang you,22,"https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/caseykcaruso, https://x.com/panekkkk, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/daedalus_angels, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/GrantStenger, https://x.com/0xbilly",2018-10-17 02:34:01+00:00,https://x.com/i/user/1052387222635212801
1368951806789836802,Henri Stern Ꙫ,22,"https://x.com/ishanee_, https://x.com/janehk, https://x.com/masonnystrom, https://x.com/pet3rpan_, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/krybharat, https://x.com/0xMaki, https://x.com/HoolieG, https://x.com/sjrosenblum, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/jnwng, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt",2021-03-08 15:48:47+00:00,https://x.com/i/user/1368951806789836802
1379468743395454979,Xave Meegan,22,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/grisacerne, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/reganbozman, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/benlakoff, https://x.com/pet3rpan_, https://x.com/BigBrainKasey, https://x.com/caseykcaruso, https://x.com/eclecticcapital, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/Sh_ivam, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/roybitsir",2021-04-06 16:19:32+00:00,https://x.com/i/user/1379468743395454979
896771345031233536,Ben Edgington,22,"https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/masonnystrom, https://x.com/benlakoff, https://x.com/Louissongyz, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/tkstanczak, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/GrantStenger, https://x.com/kapursanat, https://x.com/0xbilly",2017-08-13 16:32:04+00:00,https://x.com/i/user/896771345031233536
1701685844,ken,22,"https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt, https://x.com/kapursanat",2013-08-26 11:33:44+00:00,https://x.com/i/user/1701685844
591975273,Doug,22,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/rishisthinking, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/caseykcaruso, https://x.com/Louissongyz, https://x.com/OuroborosCap8, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/roybitsir, https://x.com/GrantStenger",2012-05-27 15:04:43+00:00,https://x.com/i/user/591975273
702957747227095040,Will Warren 🍵,22,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/NTmoney, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/masonnystrom, https://x.com/panekkkk, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/0xMaki, https://x.com/sjrosenblum, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/tomhschmidt",2016-02-25 20:46:02+00:00,https://x.com/i/user/702957747227095040
1318918091116523521,winny,21,"https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/andyisnotandy, https://x.com/pet3rpan_, https://x.com/bridge__harris, https://x.com/eclecticcapital, https://x.com/ncerovac, https://x.com/cooper_kunz, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/jnwng, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/0xbilly",2020-10-21 14:12:37+00:00,https://x.com/i/user/1318918091116523521
1324946096221642754,gen,21,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/Mikey0x_, https://x.com/pet3rpan_, https://x.com/OuroborosCap8, https://x.com/Shaughnessy119, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/kapursanat",2020-11-07 05:25:48+00:00,https://x.com/i/user/1324946096221642754
1494856957471113219,Othersidemeta,21,"https://x.com/0xminion, https://x.com/janehk, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/cosmo_jiang, https://x.com/OuroborosCap8, https://x.com/AliceL991, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/jennyqcheng, https://x.com/0xMaki, https://x.com/RyanKSterling, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/NaytheForceBwU, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/roybitsir, https://x.com/0xbilly",2022-02-19 02:11:21+00:00,https://x.com/i/user/1494856957471113219
4394667015,lucacs,21,"https://x.com/serg_xyz, https://x.com/NTmoney, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/ishanee_, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/andyisnotandy, https://x.com/Mikey0x_, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/sjdedic, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/caitlinxyz, https://x.com/alexgedevani, https://x.com/zacxbt, https://x.com/kapursanat, https://x.com/0xbilly",2015-12-06 14:25:02+00:00,https://x.com/i/user/4394667015
1266652889197371393,0xBeans,21,"https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/masonnystrom, https://x.com/pet3rpan_, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/0xMaki, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/kapursanat",2020-05-30 08:49:23+00:00,https://x.com/i/user/1266652889197371393
1308468225223593985,Treeverse,21,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/kidponga, https://x.com/OuroborosCap8, https://x.com/panekkkk, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/ncerovac, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/yekiM_o, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/NaytheForceBwU, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/GrantStenger, https://x.com/0xbilly",2020-09-22 18:09:12+00:00,https://x.com/i/user/1308468225223593985
1141179834,Hsin-Ju | Hack VC ⏩ Solana Accelerate,21,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/QwQiao, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/benlakoff, https://x.com/pet3rpan_, https://x.com/panekkkk, https://x.com/tkstanczak, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/0xMaki, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/tomhschmidt",2013-02-02 01:36:22+00:00,https://x.com/i/user/1141179834
1392168200616529927,ambient,21,"https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/janehk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/BigBrainKasey, https://x.com/robbiepetersen_, https://x.com/firstc0in, https://x.com/geenty, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/GrantStenger",2021-05-11 17:22:23+00:00,https://x.com/i/user/1392168200616529927
832429980508364800,Garlam,21,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/kidponga, https://x.com/rishisthinking, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/Louissongyz, https://x.com/OuroborosCap8, https://x.com/firstc0in, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/sjdedic, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/0xChanglu, https://x.com/mattyryze, https://x.com/roybitsir",2017-02-17 03:22:27+00:00,https://x.com/i/user/832429980508364800
711927293543899136,Ming Zhao,21,"https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/OuroborosCap8, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/jennyqcheng, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/gakonst, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/0xbilly",2016-03-21 14:47:48+00:00,https://x.com/i/user/711927293543899136
345758163,vxCozy,21,"https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/masonnystrom, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/0xChanglu, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/kapursanat, https://x.com/0xbilly",2011-07-31 03:46:59+00:00,https://x.com/i/user/345758163
605700792,Vlad Tenev,21,"https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/Yedidbotton, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/pokeapallascat, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/GrantStenger",2012-06-11 18:03:17+00:00,https://x.com/i/user/605700792
10157,Alex Van de Sande (avsa.eth),21,"https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/pet3rpan_, https://x.com/SimaoCCruz, https://x.com/panekkkk, https://x.com/tkstanczak, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/0xMaki, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/delitzer, https://x.com/0xbilly",2006-10-23 17:04:44+00:00,https://x.com/i/user/10157
2453932850,willvillanueva.bot,21,"https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/rishisthinking, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/caseykcaruso, https://x.com/Shaughnessy119, https://x.com/tkstanczak, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/gakonst, https://x.com/jnwng, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/kapursanat, https://x.com/0xbilly",2014-04-20 01:32:54+00:00,https://x.com/i/user/2453932850
14285074,Dan FinIay,21,"https://x.com/KyleSamani, https://x.com/NTmoney, https://x.com/0xminion, https://x.com/janehk, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/0xKofi, https://x.com/panekkkk, https://x.com/tkstanczak, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/tomhschmidt, https://x.com/kapursanat, https://x.com/0xbilly",2008-04-02 16:53:14+00:00,https://x.com/i/user/14285074
1350246307126919171,kamikaz ATSUKO,21,"https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/Daryllautk, https://x.com/YeouJie, https://x.com/benlakoff, https://x.com/cosmo_jiang, https://x.com/OuroborosCap8, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/GrantStenger, https://x.com/kapursanat, https://x.com/0xbilly",2021-01-16 00:59:54+00:00,https://x.com/i/user/1350246307126919171
1361564569269800960,Derive,21,"https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/SimaoCCruz, https://x.com/panekkkk, https://x.com/robbiepetersen_, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/GrantStenger",2021-02-16 06:34:46+00:00,https://x.com/i/user/1361564569269800960
1423799076529770509,MEV Collector,21,"https://x.com/luffistotle, https://x.com/NTmoney, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/masonnystrom, https://x.com/OuroborosCap8, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/0xChanglu, https://x.com/gakonst, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/tomhschmidt, https://x.com/kapursanat",2021-08-07 00:12:19+00:00,https://x.com/i/user/1423799076529770509
