id,name,followers_count,followed_by,register_date,link
998179257200164865,degentrading,22,"https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/rishisthinking, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/Shaughnessy119, https://x.com/lmrankhan, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/jennyqcheng, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/gakonst, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/kapursanat",2018-05-20 12:30:55+00:00,https://x.com/i/user/998179257200164865
398148139,Austin,22,"https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/BigBrainKasey, https://x.com/OuroborosCap8, https://x.com/Shaughnessy119, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat, https://x.com/0xbilly",2011-10-25 17:01:16+00:00,https://x.com/i/user/398148139
1863957527529955328,Unit,22,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/rishisthinking, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/bridge__harris, https://x.com/robbiepetersen_, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/Solofunk30, https://x.com/zacxbt, https://x.com/roybitsir, https://x.com/j0hnwang",2024-12-03 14:45:07+00:00,https://x.com/i/user/1863957527529955328
302505363,Ki Young Ju,22,"https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/OuroborosCap8, https://x.com/panekkkk, https://x.com/geenty, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/jennyqcheng, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/j0hnwang, https://x.com/0xbilly",2011-05-21 09:11:57+00:00,https://x.com/i/user/302505363
465067650,Brandon Potts,22,"https://x.com/serg_xyz, https://x.com/grisacerne, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/pet3rpan_, https://x.com/amanda0x, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/jennyqcheng, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/NaytheForceBwU, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/kapursanat, https://x.com/0xbilly",2012-01-15 22:52:09+00:00,https://x.com/i/user/465067650
605700792,Vlad Tenev,22,"https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/0xminion, https://x.com/ishanee_, https://x.com/janehk, https://x.com/bridge__harris, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/Yedidbotton, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/pokeapallascat, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/GrantStenger",2012-06-11 18:03:17+00:00,https://x.com/i/user/605700792
43088277,Freddie Farmer,21,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/reganbozman, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/geenty, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/ceterispar1bus, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/tomhschmidt, https://x.com/kapursanat",2009-05-28 11:00:42+00:00,https://x.com/i/user/43088277
1001654384743387137,Fozzy,21,"https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/masonnystrom, https://x.com/cosmo_jiang, https://x.com/OuroborosCap8, https://x.com/geenty, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/gakonst, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2018-05-30 02:39:49+00:00,https://x.com/i/user/1001654384743387137
837884551984730113,David Ticzon | Sui💧Chief Degen,21,"https://x.com/serg_xyz, https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/reganbozman, https://x.com/wkhosrowshahi1, https://x.com/BigBrainKasey, https://x.com/caseykcaruso, https://x.com/bridge__harris, https://x.com/j0hnwang, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2017-03-04 04:36:59+00:00,https://x.com/i/user/837884551984730113
2803852087,DCG,21,"https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/reganbozman, https://x.com/wkhosrowshahi1, https://x.com/andyisnotandy, https://x.com/panekkkk, https://x.com/AliceL991, https://x.com/Yedidbotton, https://x.com/geenty, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/sjdedic, https://x.com/Sh_ivam, https://x.com/yekiM_o, https://x.com/MariaShen, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/0xbilly",2014-09-11 14:57:14+00:00,https://x.com/i/user/2803852087
2435251089,Native_0x,21,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/andyisnotandy, https://x.com/BigBrainKasey, https://x.com/Louissongyz, https://x.com/eclecticcapital, https://x.com/panekkkk, https://x.com/firstc0in, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/yekiM_o, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/tomhschmidt, https://x.com/kapursanat",2014-03-25 09:14:51+00:00,https://x.com/i/user/2435251089
278988015,Alvin Hsia,21,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/0xminion, https://x.com/janehk, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/0xMaki, https://x.com/HoolieG, https://x.com/RyanKSterling, https://x.com/sjrosenblum, https://x.com/yekiM_o, https://x.com/0xChanglu, https://x.com/n4motto, https://x.com/caitlinxyz, https://x.com/gakonst, https://x.com/zacxbt, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/kapursanat",2011-04-08 11:04:40+00:00,https://x.com/i/user/278988015
1336934358649737222,Jack Chong (t/acc),21,"https://x.com/serg_xyz, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/0xRainandCoffee, https://x.com/wkhosrowshahi1, https://x.com/andyisnotandy, https://x.com/Mikey0x_, https://x.com/OuroborosCap8, https://x.com/robbiepetersen_, https://x.com/tkstanczak, https://x.com/j0hnwang, https://x.com/lapgandhi, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/thetinaverse, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/GrantStenger",2020-12-10 07:22:53+00:00,https://x.com/i/user/1336934358649737222
1484007824015384577,Matty ⚔️,21,"https://x.com/serg_xyz, https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/kidponga, https://x.com/janehk, https://x.com/andyisnotandy, https://x.com/benlakoff, https://x.com/Mikey0x_, https://x.com/Shaughnessy119, https://x.com/sjdedic, https://x.com/lapgandhi, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/pokeapallascat, https://x.com/thetinaverse, https://x.com/zacxbt, https://x.com/GrantStenger, https://x.com/kapursanat, https://x.com/0xbilly",2022-01-20 03:41:16+00:00,https://x.com/i/user/1484007824015384577
1614741985784664064,Chang 🧪,21,"https://x.com/serg_xyz, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/0xRainandCoffee, https://x.com/andyisnotandy, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/TaikiMaeda2, https://x.com/j0hnwang, https://x.com/kapursanat, https://x.com/0xbilly",2023-01-15 21:51:11+00:00,https://x.com/i/user/1614741985784664064
295105770,Gökhan,21,"https://x.com/serg_xyz, https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/kidponga, https://x.com/ishanee_, https://x.com/reganbozman, https://x.com/BigBrainKasey, https://x.com/Louissongyz, https://x.com/robbiepetersen_, https://x.com/tkstanczak, https://x.com/ncerovac, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/n4motto, https://x.com/alexgedevani, https://x.com/thetinaverse, https://x.com/MariaShen",2011-05-08 11:21:29+00:00,https://x.com/i/user/295105770
979462167559892993,Odysseus | phylax.systems,21,"https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/stutireal, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/0xRainandCoffee, https://x.com/wkhosrowshahi1, https://x.com/benlakoff, https://x.com/robbiepetersen_, https://x.com/tkstanczak, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/ncerovac, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/gakonst, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/kapursanat, https://x.com/0xbilly",2018-03-29 20:55:53+00:00,https://x.com/i/user/979462167559892993
948821285257146368,josh lee,21,"https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/NTmoney, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/j0hnwang, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger",2018-01-04 07:39:57+00:00,https://x.com/i/user/948821285257146368
3985891,Will Wolf ✌🏻 🚀,21,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/grisacerne, https://x.com/stutireal, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/reganbozman, https://x.com/andyisnotandy, https://x.com/panekkkk, https://x.com/Shaughnessy119, https://x.com/j0hnwang, https://x.com/cooper_kunz, https://x.com/sjdedic, https://x.com/lapgandhi, https://x.com/sjrosenblum, https://x.com/MariaShen, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/GrantStenger, https://x.com/tomhschmidt",2007-04-10 05:06:33+00:00,https://x.com/i/user/3985891
1184496773970173952,Sergey Gorbunov,21,"https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/grisacerne, https://x.com/stutireal, https://x.com/janehk, https://x.com/Louissongyz, https://x.com/eclecticcapital, https://x.com/panekkkk, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/gakonst, https://x.com/NaytheForceBwU, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/tomhschmidt, https://x.com/kapursanat, https://x.com/0xbilly",2019-10-16 15:50:28+00:00,https://x.com/i/user/1184496773970173952
722591951950913536,"Tegan.eth 🌅,🦩",21,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/Daryllautk, https://x.com/YeouJie, https://x.com/masonnystrom, https://x.com/benlakoff, https://x.com/panekkkk, https://x.com/firstc0in, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/sjrosenblum, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang",2016-04-20 01:05:21+00:00,https://x.com/i/user/722591951950913536
827547912984989696,Remi ☁️,21,"https://x.com/QwQiao, https://x.com/KyleSamani, https://x.com/0xminion, https://x.com/janehk, https://x.com/rishisthinking, https://x.com/Mikey0x_, https://x.com/pet3rpan_, https://x.com/Louissongyz, https://x.com/panekkkk, https://x.com/firstc0in, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/_weidai, https://x.com/ncerovac, https://x.com/sjdedic, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/roybitsir, https://x.com/j0hnwang",2017-02-03 16:02:52+00:00,https://x.com/i/user/827547912984989696
394549103,Naruto11.eth,21,"https://x.com/0xRaghav, https://x.com/KyleSamani, https://x.com/0xWenMoon, https://x.com/rishisthinking, https://x.com/sandraaleow, https://x.com/bridge__harris, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/sjdedic, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/gakonst, https://x.com/Solofunk30, https://x.com/pokeapallascat, https://x.com/jnwng, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/GrantStenger",2011-10-20 07:48:43+00:00,https://x.com/i/user/394549103
919398266826981376,τop τick crypτo 📁 🤖🧠,21,"https://x.com/OmniscientAsian, https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/kidponga, https://x.com/0xRainandCoffee, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/cosmo_jiang, https://x.com/Shaughnessy119, https://x.com/amanda0x, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/CryptoSources, https://x.com/0xdetweiler, https://x.com/ceterispar1bus, https://x.com/alexgedevani, https://x.com/NaytheForceBwU, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/TaikiMaeda2, https://x.com/j0hnwang",2017-10-15 03:03:23+00:00,https://x.com/i/user/919398266826981376
1559193198605774850,2Lambroz 🐑 (🧑‍🍳🥩🤌),21,"https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/pet3rpan_, https://x.com/eclecticcapital, https://x.com/OuroborosCap8, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/jennyqcheng, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/thetinaverse, https://x.com/zacxbt, https://x.com/roybitsir, https://x.com/gregohr12, https://x.com/j0hnwang, https://x.com/GrantStenger",2022-08-15 15:00:24+00:00,https://x.com/i/user/1559193198605774850
1377784330966069249,Defined,21,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/janehk, https://x.com/lmrankhan, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/yekiM_o, https://x.com/samoyedali, https://x.com/Solofunk30, https://x.com/alexgedevani, https://x.com/NaytheForceBwU, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang",2021-04-02 00:46:13+00:00,https://x.com/i/user/1377784330966069249
1366753588047978500,ultra sound money 🦇🔊,21,"https://x.com/serg_xyz, https://x.com/NTmoney, https://x.com/0xminion, https://x.com/kidponga, https://x.com/benlakoff, https://x.com/notnotstorm, https://x.com/j0hnwang, https://x.com/ncerovac, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/samoyedali, https://x.com/alexgedevani, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/j0hnwang, https://x.com/tomhschmidt, https://x.com/0xbilly",2021-03-02 14:14:11+00:00,https://x.com/i/user/1366753588047978500
2728570895,SYMMIO,21,"https://x.com/Darrenlautf, https://x.com/0xWenMoon, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/sandraaleow, https://x.com/wkhosrowshahi1, https://x.com/SimaoCCruz, https://x.com/eclecticcapital, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/0xMaki, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/tomhschmidt, https://x.com/kapursanat, https://x.com/0xbilly",2014-07-29 22:44:13+00:00,https://x.com/i/user/2728570895
951232673296601088,lior.eth (Lior Messika),21,"https://x.com/serg_xyz, https://x.com/NTmoney, https://x.com/stutireal, https://x.com/janehk, https://x.com/rishisthinking, https://x.com/YeouJie, https://x.com/masonnystrom, https://x.com/benlakoff, https://x.com/SimaoCCruz, https://x.com/robbiepetersen_, https://x.com/Shaughnessy119, https://x.com/amanda0x, https://x.com/krybharat, https://x.com/sjdedic, https://x.com/jonathankingvc, https://x.com/lapgandhi, https://x.com/0xMaki, https://x.com/samoyedali, https://x.com/MariaShen, https://x.com/mattyryze, https://x.com/zacxbt",2018-01-10 23:21:57+00:00,https://x.com/i/user/951232673296601088
1359544398770438146,Dove Metrics (acq. by Messari),21,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/kidponga, https://x.com/reganbozman, https://x.com/sandraaleow, https://x.com/YeouJie, https://x.com/OuroborosCap8, https://x.com/panekkkk, https://x.com/geenty, https://x.com/j0hnwang, https://x.com/krybharat, https://x.com/lapgandhi, https://x.com/Sh_ivam, https://x.com/0xMaki, https://x.com/yekiM_o, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/AustinBarack, https://x.com/roybitsir, https://x.com/j0hnwang, https://x.com/tomhschmidt",2021-02-10 16:47:02+00:00,https://x.com/i/user/1359544398770438146
1175650198116347904,Alfa ((+)),21,"https://x.com/Darrenlautf, https://x.com/0xminion, https://x.com/Daryllautk, https://x.com/YeouJie, https://x.com/andyisnotandy, https://x.com/caseykcaruso, https://x.com/OuroborosCap8, https://x.com/j0hnwang, https://x.com/CryptoSources, https://x.com/0xMaki, https://x.com/0xdetweiler, https://x.com/yekiM_o, https://x.com/ceterispar1bus, https://x.com/samoyedali, https://x.com/n4motto, https://x.com/alexgedevani, https://x.com/mattyryze, https://x.com/j0hnwang, https://x.com/delitzer, https://x.com/GrantStenger, https://x.com/0xbilly",2019-09-22 05:59:02+00:00,https://x.com/i/user/1175650198116347904
